score,language,counter,total_counter,normalized
-0.56,it,5,957.0,0.00522466039707419
-0.51,it,2,957.0,0.0020898641588296763
-0.48,it,1,957.0,0.0010449320794148381
-0.46,it,8,957.0,0.008359456635318705
-0.34,it,1,957.0,0.0010449320794148381
-0.3,it,31,957.0,0.03239289446185998
-0.28,it,1,957.0,0.0010449320794148381
-0.27,it,1,957.0,0.0010449320794148381
-0.25,it,1,957.0,0.0010449320794148381
-0.23,it,1,957.0,0.0010449320794148381
-0.2,it,1,957.0,0.0010449320794148381
-0.15,it,1,957.0,0.0010449320794148381
-0.1,it,1,957.0,0.0010449320794148381
-0.05,it,2,957.0,0.0020898641588296763
0.0,it,722,957.0,0.754440961337513
0.05,it,2,957.0,0.0020898641588296763
0.13,it,1,957.0,0.0010449320794148381
0.15,it,1,957.0,0.0010449320794148381
0.18,it,1,957.0,0.0010449320794148381
0.2,it,16,957.0,0.01671891327063741
0.27,it,4,957.0,0.0041797283176593526
0.3,it,1,957.0,0.0010449320794148381
0.32,it,1,957.0,0.0010449320794148381
0.34,it,72,957.0,0.07523510971786834
0.36,it,1,957.0,0.0010449320794148381
0.38,it,1,957.0,0.0010449320794148381
0.4,it,6,957.0,0.006269592476489028
0.44,it,1,957.0,0.0010449320794148381
0.46,it,1,957.0,0.0010449320794148381
0.49,it,6,957.0,0.006269592476489028
0.51,it,1,957.0,0.0010449320794148381
0.54,it,7,957.0,0.0073145245559038665
0.55,it,1,957.0,0.0010449320794148381
0.58,it,1,957.0,0.0010449320794148381
0.59,it,11,957.0,0.011494252873563218
0.6,it,3,957.0,0.003134796238244514
0.65,it,9,957.0,0.009404388714733543
0.68,it,2,957.0,0.0020898641588296763
0.69,it,1,957.0,0.0010449320794148381
0.71,it,2,957.0,0.0020898641588296763
0.73,it,2,957.0,0.0020898641588296763
0.74,it,2,957.0,0.0020898641588296763
0.75,it,3,957.0,0.003134796238244514
0.78,it,1,957.0,0.0010449320794148381
0.79,it,1,957.0,0.0010449320794148381
0.8,it,1,957.0,0.0010449320794148381
0.81,it,1,957.0,0.0010449320794148381
0.83,it,1,957.0,0.0010449320794148381
0.84,it,1,957.0,0.0010449320794148381
0.86,it,2,957.0,0.0020898641588296763
0.87,it,1,957.0,0.0010449320794148381
-0.9,ja,1,1227.0,0.0008149959250203749
-0.85,ja,1,1227.0,0.0008149959250203749
-0.82,ja,1,1227.0,0.0008149959250203749
-0.81,ja,3,1227.0,0.0024449877750611247
-0.8,ja,3,1227.0,0.0024449877750611247
-0.78,ja,1,1227.0,0.0008149959250203749
-0.77,ja,1,1227.0,0.0008149959250203749
-0.76,ja,2,1227.0,0.0016299918500407497
-0.74,ja,4,1227.0,0.0032599837000814994
-0.73,ja,1,1227.0,0.0008149959250203749
-0.71,ja,4,1227.0,0.0032599837000814994
-0.69,ja,2,1227.0,0.0016299918500407497
-0.68,ja,2,1227.0,0.0016299918500407497
-0.67,ja,1,1227.0,0.0008149959250203749
-0.65,ja,7,1227.0,0.0057049714751426246
-0.6,ja,40,1227.0,0.032599837000814993
-0.57,ja,1,1227.0,0.0008149959250203749
-0.56,ja,113,1227.0,0.09209453952730236
-0.54,ja,1,1227.0,0.0008149959250203749
-0.53,ja,2,1227.0,0.0016299918500407497
-0.51,ja,2,1227.0,0.0016299918500407497
-0.49,ja,1,1227.0,0.0008149959250203749
-0.48,ja,3,1227.0,0.0024449877750611247
-0.44,ja,2,1227.0,0.0016299918500407497
-0.42,ja,5,1227.0,0.004074979625101874
-0.4,ja,1,1227.0,0.0008149959250203749
-0.36,ja,3,1227.0,0.0024449877750611247
-0.34,ja,1,1227.0,0.0008149959250203749
-0.32,ja,2,1227.0,0.0016299918500407497
-0.3,ja,3,1227.0,0.0024449877750611247
-0.28,ja,1,1227.0,0.0008149959250203749
-0.27,ja,1,1227.0,0.0008149959250203749
-0.25,ja,1,1227.0,0.0008149959250203749
-0.24,ja,1,1227.0,0.0008149959250203749
-0.18,ja,1,1227.0,0.0008149959250203749
-0.15,ja,7,1227.0,0.0057049714751426246
-0.1,ja,1,1227.0,0.0008149959250203749
-0.05,ja,2,1227.0,0.0016299918500407497
-0.03,ja,1,1227.0,0.0008149959250203749
0.0,ja,735,1227.0,0.5990220048899756
0.05,ja,1,1227.0,0.0008149959250203749
0.08,ja,1,1227.0,0.0008149959250203749
0.1,ja,1,1227.0,0.0008149959250203749
0.15,ja,1,1227.0,0.0008149959250203749
0.18,ja,3,1227.0,0.0024449877750611247
0.2,ja,2,1227.0,0.0016299918500407497
0.22,ja,1,1227.0,0.0008149959250203749
0.23,ja,1,1227.0,0.0008149959250203749
0.25,ja,2,1227.0,0.0016299918500407497
0.27,ja,1,1227.0,0.0008149959250203749
0.32,ja,2,1227.0,0.0016299918500407497
0.34,ja,5,1227.0,0.004074979625101874
0.36,ja,2,1227.0,0.0016299918500407497
0.38,ja,2,1227.0,0.0016299918500407497
0.4,ja,7,1227.0,0.0057049714751426246
0.42,ja,7,1227.0,0.0057049714751426246
0.44,ja,2,1227.0,0.0016299918500407497
0.49,ja,12,1227.0,0.009779951100244499
0.5,ja,1,1227.0,0.0008149959250203749
0.51,ja,3,1227.0,0.0024449877750611247
0.53,ja,3,1227.0,0.0024449877750611247
0.54,ja,110,1227.0,0.08964955175224124
0.57,ja,2,1227.0,0.0016299918500407497
0.58,ja,1,1227.0,0.0008149959250203749
0.6,ja,6,1227.0,0.004889975550122249
0.61,ja,2,1227.0,0.0016299918500407497
0.63,ja,2,1227.0,0.0016299918500407497
0.64,ja,8,1227.0,0.006519967400162999
0.65,ja,9,1227.0,0.007334963325183374
0.66,ja,1,1227.0,0.0008149959250203749
0.68,ja,4,1227.0,0.0032599837000814994
0.7,ja,2,1227.0,0.0016299918500407497
0.73,ja,1,1227.0,0.0008149959250203749
0.74,ja,4,1227.0,0.0032599837000814994
0.75,ja,2,1227.0,0.0016299918500407497
0.77,ja,1,1227.0,0.0008149959250203749
0.78,ja,2,1227.0,0.0016299918500407497
0.79,ja,1,1227.0,0.0008149959250203749
0.8,ja,3,1227.0,0.0024449877750611247
0.81,ja,7,1227.0,0.0057049714751426246
0.82,ja,5,1227.0,0.004074979625101874
0.83,ja,6,1227.0,0.004889975550122249
0.84,ja,4,1227.0,0.0032599837000814994
0.85,ja,3,1227.0,0.0024449877750611247
0.86,ja,5,1227.0,0.004074979625101874
0.87,ja,1,1227.0,0.0008149959250203749
0.88,ja,1,1227.0,0.0008149959250203749
0.89,ja,1,1227.0,0.0008149959250203749
0.9,ja,1,1227.0,0.0008149959250203749
0.91,ja,4,1227.0,0.0032599837000814994
0.92,ja,1,1227.0,0.0008149959250203749
0.93,ja,1,1227.0,0.0008149959250203749
0.95,ja,1,1227.0,0.0008149959250203749
-0.9,tl,1,493.0,0.002028397565922921
-0.84,tl,1,493.0,0.002028397565922921
-0.77,tl,2,493.0,0.004056795131845842
-0.74,tl,2,493.0,0.004056795131845842
-0.67,tl,1,493.0,0.002028397565922921
-0.65,tl,1,493.0,0.002028397565922921
-0.6,tl,7,493.0,0.014198782961460446
-0.59,tl,1,493.0,0.002028397565922921
-0.57,tl,1,493.0,0.002028397565922921
-0.56,tl,5,493.0,0.010141987829614604
-0.54,tl,1,493.0,0.002028397565922921
-0.53,tl,2,493.0,0.004056795131845842
-0.49,tl,1,493.0,0.002028397565922921
-0.48,tl,6,493.0,0.012170385395537525
-0.46,tl,1,493.0,0.002028397565922921
-0.4,tl,1,493.0,0.002028397565922921
-0.37,tl,1,493.0,0.002028397565922921
-0.36,tl,9,493.0,0.018255578093306288
-0.34,tl,2,493.0,0.004056795131845842
-0.32,tl,3,493.0,0.006085192697768763
-0.3,tl,5,493.0,0.010141987829614604
-0.23,tl,1,493.0,0.002028397565922921
-0.2,tl,1,493.0,0.002028397565922921
-0.03,tl,1,493.0,0.002028397565922921
0.0,tl,356,493.0,0.7221095334685599
0.08,tl,1,493.0,0.002028397565922921
0.13,tl,1,493.0,0.002028397565922921
0.15,tl,1,493.0,0.002028397565922921
0.19,tl,1,493.0,0.002028397565922921
0.2,tl,3,493.0,0.006085192697768763
0.23,tl,1,493.0,0.002028397565922921
0.25,tl,1,493.0,0.002028397565922921
0.27,tl,3,493.0,0.006085192697768763
0.32,tl,2,493.0,0.004056795131845842
0.34,tl,3,493.0,0.006085192697768763
0.36,tl,1,493.0,0.002028397565922921
0.38,tl,1,493.0,0.002028397565922921
0.39,tl,1,493.0,0.002028397565922921
0.4,tl,4,493.0,0.008113590263691683
0.42,tl,12,493.0,0.02434077079107505
0.44,tl,2,493.0,0.004056795131845842
0.46,tl,1,493.0,0.002028397565922921
0.48,tl,2,493.0,0.004056795131845842
0.49,tl,1,493.0,0.002028397565922921
0.51,tl,2,493.0,0.004056795131845842
0.52,tl,1,493.0,0.002028397565922921
0.54,tl,12,493.0,0.02434077079107505
0.56,tl,2,493.0,0.004056795131845842
0.57,tl,4,493.0,0.008113590263691683
0.59,tl,1,493.0,0.002028397565922921
0.62,tl,2,493.0,0.004056795131845842
0.64,tl,1,493.0,0.002028397565922921
0.65,tl,1,493.0,0.002028397565922921
0.66,tl,1,493.0,0.002028397565922921
0.68,tl,1,493.0,0.002028397565922921
0.7,tl,1,493.0,0.002028397565922921
0.73,tl,1,493.0,0.002028397565922921
0.75,tl,1,493.0,0.002028397565922921
0.76,tl,2,493.0,0.004056795131845842
0.79,tl,1,493.0,0.002028397565922921
0.81,tl,1,493.0,0.002028397565922921
0.82,tl,1,493.0,0.002028397565922921
0.83,tl,1,493.0,0.002028397565922921
0.89,tl,1,493.0,0.002028397565922921
-0.88,nl,1,226.0,0.004424778761061947
-0.83,nl,7,226.0,0.030973451327433628
-0.82,nl,2,226.0,0.008849557522123894
-0.79,nl,1,226.0,0.004424778761061947
-0.7,nl,1,226.0,0.004424778761061947
-0.66,nl,1,226.0,0.004424778761061947
-0.65,nl,1,226.0,0.004424778761061947
-0.64,nl,1,226.0,0.004424778761061947
-0.6,nl,15,226.0,0.06637168141592921
-0.57,nl,1,226.0,0.004424778761061947
-0.54,nl,2,226.0,0.008849557522123894
-0.46,nl,2,226.0,0.008849557522123894
-0.43,nl,1,226.0,0.004424778761061947
-0.4,nl,2,226.0,0.008849557522123894
-0.1,nl,2,226.0,0.008849557522123894
-0.08,nl,1,226.0,0.004424778761061947
0.0,nl,160,226.0,0.7079646017699115
0.08,nl,1,226.0,0.004424778761061947
0.1,nl,1,226.0,0.004424778761061947
0.2,nl,1,226.0,0.004424778761061947
0.27,nl,4,226.0,0.017699115044247787
0.34,nl,2,226.0,0.008849557522123894
0.37,nl,1,226.0,0.004424778761061947
0.42,nl,1,226.0,0.004424778761061947
0.44,nl,1,226.0,0.004424778761061947
0.47,nl,1,226.0,0.004424778761061947
0.48,nl,4,226.0,0.017699115044247787
0.49,nl,1,226.0,0.004424778761061947
0.59,nl,2,226.0,0.008849557522123894
0.6,nl,3,226.0,0.01327433628318584
0.71,nl,1,226.0,0.004424778761061947
0.81,nl,1,226.0,0.004424778761061947
-0.87,et,1,102.0,0.00980392156862745
-0.81,et,1,102.0,0.00980392156862745
-0.77,et,1,102.0,0.00980392156862745
-0.65,et,1,102.0,0.00980392156862745
-0.6,et,3,102.0,0.029411764705882353
-0.57,et,1,102.0,0.00980392156862745
-0.54,et,5,102.0,0.049019607843137254
-0.48,et,1,102.0,0.00980392156862745
-0.38,et,2,102.0,0.0196078431372549
-0.34,et,1,102.0,0.00980392156862745
-0.3,et,1,102.0,0.00980392156862745
-0.25,et,3,102.0,0.029411764705882353
-0.1,et,1,102.0,0.00980392156862745
0.0,et,62,102.0,0.6078431372549019
0.05,et,1,102.0,0.00980392156862745
0.2,et,1,102.0,0.00980392156862745
0.34,et,3,102.0,0.029411764705882353
0.49,et,1,102.0,0.00980392156862745
0.54,et,7,102.0,0.06862745098039216
0.58,et,1,102.0,0.00980392156862745
0.6,et,1,102.0,0.00980392156862745
0.62,et,1,102.0,0.00980392156862745
0.64,et,1,102.0,0.00980392156862745
0.8,et,1,102.0,0.00980392156862745
-0.86,ca,1,164.0,0.006097560975609756
-0.6,ca,2,164.0,0.012195121951219513
-0.56,ca,1,164.0,0.006097560975609756
-0.53,ca,1,164.0,0.006097560975609756
-0.36,ca,5,164.0,0.03048780487804878
-0.3,ca,1,164.0,0.006097560975609756
-0.15,ca,1,164.0,0.006097560975609756
-0.1,ca,2,164.0,0.012195121951219513
0.0,ca,130,164.0,0.7926829268292683
0.04,ca,1,164.0,0.006097560975609756
0.2,ca,1,164.0,0.006097560975609756
0.23,ca,1,164.0,0.006097560975609756
0.32,ca,1,164.0,0.006097560975609756
0.33,ca,1,164.0,0.006097560975609756
0.34,ca,1,164.0,0.006097560975609756
0.38,ca,1,164.0,0.006097560975609756
0.4,ca,1,164.0,0.006097560975609756
0.42,ca,1,164.0,0.006097560975609756
0.44,ca,1,164.0,0.006097560975609756
0.48,ca,1,164.0,0.006097560975609756
0.49,ca,1,164.0,0.006097560975609756
0.53,ca,1,164.0,0.006097560975609756
0.56,ca,1,164.0,0.006097560975609756
0.59,ca,1,164.0,0.006097560975609756
0.62,ca,1,164.0,0.006097560975609756
0.71,ca,1,164.0,0.006097560975609756
0.74,ca,2,164.0,0.012195121951219513
0.79,ca,1,164.0,0.006097560975609756
-0.86,pl,1,281.0,0.0035587188612099642
-0.8,pl,3,281.0,0.010676156583629894
-0.73,pl,1,281.0,0.0035587188612099642
-0.67,pl,1,281.0,0.0035587188612099642
-0.65,pl,2,281.0,0.0071174377224199285
-0.62,pl,1,281.0,0.0035587188612099642
-0.57,pl,1,281.0,0.0035587188612099642
-0.56,pl,15,281.0,0.05338078291814947
-0.52,pl,1,281.0,0.0035587188612099642
-0.51,pl,1,281.0,0.0035587188612099642
-0.45,pl,1,281.0,0.0035587188612099642
-0.44,pl,2,281.0,0.0071174377224199285
-0.4,pl,2,281.0,0.0071174377224199285
-0.3,pl,3,281.0,0.010676156583629894
-0.1,pl,1,281.0,0.0035587188612099642
-0.08,pl,1,281.0,0.0035587188612099642
-0.03,pl,1,281.0,0.0035587188612099642
0.0,pl,220,281.0,0.7829181494661922
0.11,pl,1,281.0,0.0035587188612099642
0.27,pl,1,281.0,0.0035587188612099642
0.32,pl,1,281.0,0.0035587188612099642
0.36,pl,1,281.0,0.0035587188612099642
0.38,pl,1,281.0,0.0035587188612099642
0.42,pl,1,281.0,0.0035587188612099642
0.46,pl,1,281.0,0.0035587188612099642
0.54,pl,3,281.0,0.010676156583629894
0.57,pl,1,281.0,0.0035587188612099642
0.59,pl,3,281.0,0.010676156583629894
0.6,pl,1,281.0,0.0035587188612099642
0.65,pl,3,281.0,0.010676156583629894
0.67,pl,3,281.0,0.010676156583629894
0.78,pl,1,281.0,0.0035587188612099642
0.81,pl,1,281.0,0.0035587188612099642
-0.83,zh,1,258.0,0.003875968992248062
-0.82,zh,1,258.0,0.003875968992248062
-0.78,zh,2,258.0,0.007751937984496124
-0.67,zh,1,258.0,0.003875968992248062
-0.61,zh,1,258.0,0.003875968992248062
-0.6,zh,9,258.0,0.03488372093023256
-0.57,zh,2,258.0,0.007751937984496124
-0.56,zh,12,258.0,0.046511627906976744
-0.42,zh,1,258.0,0.003875968992248062
-0.38,zh,1,258.0,0.003875968992248062
-0.37,zh,1,258.0,0.003875968992248062
-0.36,zh,1,258.0,0.003875968992248062
-0.27,zh,2,258.0,0.007751937984496124
-0.23,zh,1,258.0,0.003875968992248062
-0.2,zh,2,258.0,0.007751937984496124
-0.15,zh,2,258.0,0.007751937984496124
-0.03,zh,2,258.0,0.007751937984496124
0.0,zh,192,258.0,0.7441860465116279
0.36,zh,1,258.0,0.003875968992248062
0.4,zh,1,258.0,0.003875968992248062
0.42,zh,2,258.0,0.007751937984496124
0.49,zh,1,258.0,0.003875968992248062
0.51,zh,2,258.0,0.007751937984496124
0.54,zh,6,258.0,0.023255813953488372
0.57,zh,1,258.0,0.003875968992248062
0.58,zh,1,258.0,0.003875968992248062
0.61,zh,1,258.0,0.003875968992248062
0.65,zh,2,258.0,0.007751937984496124
0.68,zh,1,258.0,0.003875968992248062
0.81,zh,1,258.0,0.003875968992248062
0.82,zh,1,258.0,0.003875968992248062
0.85,zh,1,258.0,0.003875968992248062
0.86,zh,1,258.0,0.003875968992248062
0.89,zh,1,258.0,0.003875968992248062
-0.82,ht,1,117.0,0.008547008547008548
-0.54,ht,1,117.0,0.008547008547008548
-0.53,ht,3,117.0,0.02564102564102564
-0.48,ht,1,117.0,0.008547008547008548
-0.46,ht,1,117.0,0.008547008547008548
-0.36,ht,2,117.0,0.017094017094017096
-0.34,ht,2,117.0,0.017094017094017096
-0.3,ht,2,117.0,0.017094017094017096
-0.13,ht,1,117.0,0.008547008547008548
-0.08,ht,1,117.0,0.008547008547008548
0.0,ht,82,117.0,0.7008547008547008
0.33,ht,1,117.0,0.008547008547008548
0.42,ht,2,117.0,0.017094017094017096
0.43,ht,1,117.0,0.008547008547008548
0.44,ht,1,117.0,0.008547008547008548
0.49,ht,1,117.0,0.008547008547008548
0.54,ht,2,117.0,0.017094017094017096
0.57,ht,2,117.0,0.017094017094017096
0.6,ht,6,117.0,0.05128205128205128
0.62,ht,1,117.0,0.008547008547008548
0.68,ht,3,117.0,0.02564102564102564
-0.78,in,1,1310.0,0.0007633587786259542
-0.75,in,1,1310.0,0.0007633587786259542
-0.74,in,3,1310.0,0.0022900763358778627
-0.7,in,1,1310.0,0.0007633587786259542
-0.67,in,1,1310.0,0.0007633587786259542
-0.66,in,1,1310.0,0.0007633587786259542
-0.65,in,1,1310.0,0.0007633587786259542
-0.63,in,1,1310.0,0.0007633587786259542
-0.61,in,1,1310.0,0.0007633587786259542
-0.6,in,6,1310.0,0.004580152671755725
-0.56,in,6,1310.0,0.004580152671755725
-0.53,in,2,1310.0,0.0015267175572519084
-0.51,in,20,1310.0,0.015267175572519083
-0.49,in,2,1310.0,0.0015267175572519084
-0.48,in,3,1310.0,0.0022900763358778627
-0.46,in,1,1310.0,0.0007633587786259542
-0.44,in,11,1310.0,0.008396946564885497
-0.42,in,2,1310.0,0.0015267175572519084
-0.38,in,1,1310.0,0.0007633587786259542
-0.36,in,9,1310.0,0.006870229007633588
-0.33,in,1,1310.0,0.0007633587786259542
-0.32,in,2,1310.0,0.0015267175572519084
-0.3,in,4,1310.0,0.0030534351145038168
-0.27,in,2,1310.0,0.0015267175572519084
-0.25,in,2,1310.0,0.0015267175572519084
-0.15,in,4,1310.0,0.0030534351145038168
-0.1,in,3,1310.0,0.0022900763358778627
-0.08,in,2,1310.0,0.0015267175572519084
-0.05,in,2,1310.0,0.0015267175572519084
0.0,in,990,1310.0,0.7557251908396947
0.07,in,1,1310.0,0.0007633587786259542
0.08,in,2,1310.0,0.0015267175572519084
0.09,in,1,1310.0,0.0007633587786259542
0.13,in,1,1310.0,0.0007633587786259542
0.14,in,1,1310.0,0.0007633587786259542
0.18,in,2,1310.0,0.0015267175572519084
0.2,in,1,1310.0,0.0007633587786259542
0.23,in,1,1310.0,0.0007633587786259542
0.25,in,4,1310.0,0.0030534351145038168
0.27,in,4,1310.0,0.0030534351145038168
0.3,in,4,1310.0,0.0030534351145038168
0.32,in,3,1310.0,0.0022900763358778627
0.34,in,3,1310.0,0.0022900763358778627
0.36,in,4,1310.0,0.0030534351145038168
0.38,in,1,1310.0,0.0007633587786259542
0.4,in,3,1310.0,0.0022900763358778627
0.42,in,4,1310.0,0.0030534351145038168
0.44,in,2,1310.0,0.0015267175572519084
0.46,in,2,1310.0,0.0015267175572519084
0.48,in,2,1310.0,0.0015267175572519084
0.49,in,3,1310.0,0.0022900763358778627
0.51,in,4,1310.0,0.0030534351145038168
0.53,in,2,1310.0,0.0015267175572519084
0.54,in,82,1310.0,0.06259541984732825
0.57,in,5,1310.0,0.003816793893129771
0.58,in,2,1310.0,0.0015267175572519084
0.59,in,1,1310.0,0.0007633587786259542
0.6,in,1,1310.0,0.0007633587786259542
0.61,in,2,1310.0,0.0015267175572519084
0.62,in,3,1310.0,0.0022900763358778627
0.64,in,38,1310.0,0.02900763358778626
0.65,in,9,1310.0,0.006870229007633588
0.68,in,2,1310.0,0.0015267175572519084
0.71,in,2,1310.0,0.0015267175572519084
0.74,in,2,1310.0,0.0015267175572519084
0.76,in,2,1310.0,0.0015267175572519084
0.77,in,1,1310.0,0.0007633587786259542
0.78,in,1,1310.0,0.0007633587786259542
0.79,in,1,1310.0,0.0007633587786259542
0.81,in,2,1310.0,0.0015267175572519084
0.82,in,1,1310.0,0.0007633587786259542
0.83,in,5,1310.0,0.003816793893129771
0.86,in,3,1310.0,0.0022900763358778627
0.88,in,1,1310.0,0.0007633587786259542
0.89,in,2,1310.0,0.0015267175572519084
0.94,in,1,1310.0,0.0007633587786259542
-0.76,pt,1,498.0,0.002008032128514056
-0.75,pt,2,498.0,0.004016064257028112
-0.72,pt,1,498.0,0.002008032128514056
-0.7,pt,2,498.0,0.004016064257028112
-0.65,pt,1,498.0,0.002008032128514056
-0.6,pt,1,498.0,0.002008032128514056
-0.59,pt,3,498.0,0.006024096385542169
-0.58,pt,1,498.0,0.002008032128514056
-0.57,pt,3,498.0,0.006024096385542169
-0.56,pt,2,498.0,0.004016064257028112
-0.53,pt,1,498.0,0.002008032128514056
-0.49,pt,1,498.0,0.002008032128514056
-0.44,pt,2,498.0,0.004016064257028112
-0.42,pt,2,498.0,0.004016064257028112
-0.37,pt,1,498.0,0.002008032128514056
-0.36,pt,5,498.0,0.010040160642570281
-0.3,pt,19,498.0,0.03815261044176707
-0.23,pt,2,498.0,0.004016064257028112
-0.15,pt,1,498.0,0.002008032128514056
0.0,pt,396,498.0,0.7951807228915663
0.15,pt,1,498.0,0.002008032128514056
0.2,pt,1,498.0,0.002008032128514056
0.23,pt,1,498.0,0.002008032128514056
0.27,pt,1,498.0,0.002008032128514056
0.33,pt,1,498.0,0.002008032128514056
0.34,pt,2,498.0,0.004016064257028112
0.36,pt,4,498.0,0.008032128514056224
0.4,pt,1,498.0,0.002008032128514056
0.42,pt,4,498.0,0.008032128514056224
0.46,pt,1,498.0,0.002008032128514056
0.51,pt,3,498.0,0.006024096385542169
0.53,pt,1,498.0,0.002008032128514056
0.54,pt,9,498.0,0.018072289156626505
0.56,pt,1,498.0,0.002008032128514056
0.58,pt,3,498.0,0.006024096385542169
0.6,pt,1,498.0,0.002008032128514056
0.61,pt,1,498.0,0.002008032128514056
0.62,pt,1,498.0,0.002008032128514056
0.64,pt,1,498.0,0.002008032128514056
0.65,pt,2,498.0,0.004016064257028112
0.66,pt,2,498.0,0.004016064257028112
0.71,pt,1,498.0,0.002008032128514056
0.76,pt,1,498.0,0.002008032128514056
0.79,pt,2,498.0,0.004016064257028112
0.81,pt,1,498.0,0.002008032128514056
0.82,pt,1,498.0,0.002008032128514056
0.84,pt,1,498.0,0.002008032128514056
0.9,pt,1,498.0,0.002008032128514056
0.95,pt,1,498.0,0.002008032128514056
-0.74,ur,1,215.0,0.004651162790697674
-0.6,ur,2,215.0,0.009302325581395349
-0.36,ur,1,215.0,0.004651162790697674
0.0,ur,209,215.0,0.9720930232558139
0.05,ur,1,215.0,0.004651162790697674
0.62,ur,1,215.0,0.004651162790697674
-0.68,fa,1,149.0,0.006711409395973154
-0.6,fa,1,149.0,0.006711409395973154
-0.56,fa,2,149.0,0.013422818791946308
0.0,fa,142,149.0,0.9530201342281879
0.46,fa,1,149.0,0.006711409395973154
0.54,fa,2,149.0,0.013422818791946308
-0.67,ta,1,243.0,0.00411522633744856
-0.64,ta,1,243.0,0.00411522633744856
-0.6,ta,1,243.0,0.00411522633744856
-0.56,ta,1,243.0,0.00411522633744856
-0.52,ta,2,243.0,0.00823045267489712
-0.29,ta,1,243.0,0.00411522633744856
-0.13,ta,1,243.0,0.00411522633744856
-0.05,ta,1,243.0,0.00411522633744856
0.0,ta,232,243.0,0.9547325102880658
0.54,ta,1,243.0,0.00411522633744856
0.93,ta,1,243.0,0.00411522633744856
-0.65,ar,1,529.0,0.001890359168241966
-0.64,ar,1,529.0,0.001890359168241966
-0.61,ar,1,529.0,0.001890359168241966
-0.56,ar,2,529.0,0.003780718336483932
-0.48,ar,1,529.0,0.001890359168241966
0.0,ar,515,529.0,0.9735349716446124
0.38,ar,1,529.0,0.001890359168241966
0.4,ar,1,529.0,0.001890359168241966
0.44,ar,1,529.0,0.001890359168241966
0.54,ar,4,529.0,0.007561436672967864
0.57,ar,1,529.0,0.001890359168241966
-0.65,el,1,122.0,0.00819672131147541
0.0,el,120,122.0,0.9836065573770492
0.15,el,1,122.0,0.00819672131147541
-0.6,bn,7,120.0,0.058333333333333334
0.0,bn,107,120.0,0.8916666666666667
0.54,bn,6,120.0,0.05
-0.6,fi,2,97.0,0.020618556701030927
-0.56,fi,4,97.0,0.041237113402061855
-0.48,fi,1,97.0,0.010309278350515464
-0.42,fi,6,97.0,0.061855670103092786
-0.32,fi,1,97.0,0.010309278350515464
-0.15,fi,2,97.0,0.020618556701030927
0.0,fi,71,97.0,0.7319587628865979
0.18,fi,1,97.0,0.010309278350515464
0.34,fi,1,97.0,0.010309278350515464
0.38,fi,1,97.0,0.010309278350515464
0.44,fi,1,97.0,0.010309278350515464
0.53,fi,1,97.0,0.010309278350515464
0.54,fi,3,97.0,0.030927835051546393
0.57,fi,1,97.0,0.010309278350515464
0.65,fi,1,97.0,0.010309278350515464
-0.6,hi,64,1046.0,0.06118546845124283
-0.56,hi,17,1046.0,0.016252390057361378
-0.52,hi,1,1046.0,0.0009560229445506692
-0.48,hi,1,1046.0,0.0009560229445506692
-0.44,hi,1,1046.0,0.0009560229445506692
-0.42,hi,3,1046.0,0.0028680688336520078
-0.38,hi,1,1046.0,0.0009560229445506692
-0.36,hi,4,1046.0,0.0038240917782026767
-0.34,hi,1,1046.0,0.0009560229445506692
-0.33,hi,1,1046.0,0.0009560229445506692
-0.32,hi,1,1046.0,0.0009560229445506692
-0.3,hi,2,1046.0,0.0019120458891013384
-0.23,hi,1,1046.0,0.0009560229445506692
-0.1,hi,2,1046.0,0.0019120458891013384
-0.08,hi,1,1046.0,0.0009560229445506692
0.0,hi,914,1046.0,0.8738049713193117
0.08,hi,1,1046.0,0.0009560229445506692
0.18,hi,1,1046.0,0.0009560229445506692
0.25,hi,1,1046.0,0.0009560229445506692
0.27,hi,2,1046.0,0.0019120458891013384
0.34,hi,3,1046.0,0.0028680688336520078
0.36,hi,1,1046.0,0.0009560229445506692
0.37,hi,2,1046.0,0.0019120458891013384
0.4,hi,2,1046.0,0.0019120458891013384
0.42,hi,2,1046.0,0.0019120458891013384
0.44,hi,2,1046.0,0.0019120458891013384
0.48,hi,1,1046.0,0.0009560229445506692
0.49,hi,1,1046.0,0.0009560229445506692
0.51,hi,1,1046.0,0.0009560229445506692
0.53,hi,1,1046.0,0.0009560229445506692
0.54,hi,4,1046.0,0.0038240917782026767
0.55,hi,2,1046.0,0.0019120458891013384
0.6,hi,1,1046.0,0.0009560229445506692
0.65,hi,1,1046.0,0.0009560229445506692
0.69,hi,1,1046.0,0.0009560229445506692
0.81,hi,1,1046.0,0.0009560229445506692
-0.6,mr,12,96.0,0.125
-0.44,mr,1,96.0,0.010416666666666666
0.0,mr,82,96.0,0.8541666666666666
0.49,mr,1,96.0,0.010416666666666666
-0.6,th,2,362.0,0.0055248618784530384
-0.56,th,2,362.0,0.0055248618784530384
-0.2,th,2,362.0,0.0055248618784530384
0.0,th,338,362.0,0.9337016574585635
0.15,th,1,362.0,0.0027624309392265192
0.36,th,1,362.0,0.0027624309392265192
0.42,th,1,362.0,0.0027624309392265192
0.51,th,1,362.0,0.0027624309392265192
0.53,th,1,362.0,0.0027624309392265192
0.54,th,8,362.0,0.022099447513812154
0.56,th,1,362.0,0.0027624309392265192
